match_id,date,team,opponent,venue,inning,milestone,legal_balls_faced
682909,2014/03/19,Netherlands,Zimbabwe,Sylhet Stadium,1,50,44
682909,2014/03/19,Netherlands,Zimbabwe,Sylhet Stadium,1,100,93
682909,2014/03/19,Zimbabwe,Netherlands,Sylhet Stadium,2,50,52
682909,2014/03/19,Zimbabwe,Netherlands,Sylhet Stadium,2,100,96
682911,2014/03/19,United Arab Emirates,Ireland,Sylhet Stadium,1,50,48
682911,2014/03/19,United Arab Emirates,Ireland,Sylhet Stadium,1,100,102
682911,2014/03/19,Ireland,United Arab Emirates,Sylhet Stadium,2,50,36
682911,2014/03/19,Ireland,United Arab Emirates,Sylhet Stadium,2,100,82
682915,2014/03/20,Bangladesh,Hong Kong,Zahur Ahmed Chowdhury Stadium,1,50,35
682915,2014/03/20,Bangladesh,Hong Kong,Zahur Ahmed Chowdhury Stadium,1,100,81
682915,2014/03/20,Hong Kong,Bangladesh,Zahur Ahmed Chowdhury Stadium,2,50,52
682915,2014/03/20,Hong Kong,Bangladesh,Zahur Ahmed Chowdhury Stadium,2,100,106
682917,2014/03/21,United Arab Emirates,Zimbabwe,Sylhet Stadium,1,50,50
682917,2014/03/21,United Arab Emirates,Zimbabwe,Sylhet Stadium,1,100,109
682917,2014/03/21,Zimbabwe,United Arab Emirates,Sylhet Stadium,2,50,49
682917,2014/03/21,Zimbabwe,United Arab Emirates,Sylhet Stadium,2,100,78
682919,2014/03/21,Ireland,Netherlands,Sylhet Stadium,1,50,39
682919,2014/03/21,Ireland,Netherlands,Sylhet Stadium,1,100,80
682919,2014/03/21,Ireland,Netherlands,Sylhet Stadium,1,150,101
682919,2014/03/21,Netherlands,Ireland,Sylhet Stadium,2,50,19
682919,2014/03/21,Netherlands,Ireland,Sylhet Stadium,2,100,42
682919,2014/03/21,Netherlands,Ireland,Sylhet Stadium,2,150,63
682921,2014/03/21,Pakistan,India,Shere Bangla National Stadium,1,50,58
682921,2014/03/21,Pakistan,India,Shere Bangla National Stadium,1,100,95
682921,2014/03/21,India,Pakistan,Shere Bangla National Stadium,2,50,46
682921,2014/03/21,India,Pakistan,Shere Bangla National Stadium,2,100,86
682923,2014/03/22,Sri Lanka,South Africa,Zahur Ahmed Chowdhury Stadium,1,50,35
682923,2014/03/22,Sri Lanka,South Africa,Zahur Ahmed Chowdhury Stadium,1,100,76
682923,2014/03/22,Sri Lanka,South Africa,Zahur Ahmed Chowdhury Stadium,1,150,109
682923,2014/03/22,South Africa,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,50,49
682923,2014/03/22,South Africa,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,100,75
682923,2014/03/22,South Africa,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,150,111
682925,2014/03/22,England,New Zealand,Zahur Ahmed Chowdhury Stadium,1,50,32
682925,2014/03/22,England,New Zealand,Zahur Ahmed Chowdhury Stadium,1,100,69
682925,2014/03/22,England,New Zealand,Zahur Ahmed Chowdhury Stadium,1,150,110
682925,2014/03/22,New Zealand,England,Zahur Ahmed Chowdhury Stadium,2,50,31
682927,2014/03/23,Pakistan,Australia,Shere Bangla National Stadium,1,50,45
682927,2014/03/23,Pakistan,Australia,Shere Bangla National Stadium,1,100,68
682927,2014/03/23,Pakistan,Australia,Shere Bangla National Stadium,1,150,98
682927,2014/03/23,Australia,Pakistan,Shere Bangla National Stadium,2,50,34
682927,2014/03/23,Australia,Pakistan,Shere Bangla National Stadium,2,100,48
682927,2014/03/23,Australia,Pakistan,Shere Bangla National Stadium,2,150,93
682929,2014/03/23,West Indies,India,Shere Bangla National Stadium,1,50,64
682929,2014/03/23,West Indies,India,Shere Bangla National Stadium,1,100,107
682929,2014/03/23,India,West Indies,Shere Bangla National Stadium,2,50,37
682929,2014/03/23,India,West Indies,Shere Bangla National Stadium,2,100,77
682931,2014/03/24,South Africa,New Zealand,Zahur Ahmed Chowdhury Stadium,1,50,49
682931,2014/03/24,South Africa,New Zealand,Zahur Ahmed Chowdhury Stadium,1,100,90
682931,2014/03/24,South Africa,New Zealand,Zahur Ahmed Chowdhury Stadium,1,150,113
682931,2014/03/24,New Zealand,South Africa,Zahur Ahmed Chowdhury Stadium,2,50,38
682931,2014/03/24,New Zealand,South Africa,Zahur Ahmed Chowdhury Stadium,2,100,69
682931,2014/03/24,New Zealand,South Africa,Zahur Ahmed Chowdhury Stadium,2,150,108
682935,2014/03/25,West Indies,Bangladesh,Shere Bangla National Stadium,1,50,47
682935,2014/03/25,West Indies,Bangladesh,Shere Bangla National Stadium,1,100,74
682935,2014/03/25,West Indies,Bangladesh,Shere Bangla National Stadium,1,150,107
682935,2014/03/25,Bangladesh,West Indies,Shere Bangla National Stadium,2,50,52
682937,2014/03/27,South Africa,Netherlands,Zahur Ahmed Chowdhury Stadium,1,50,34
682937,2014/03/27,South Africa,Netherlands,Zahur Ahmed Chowdhury Stadium,1,100,72
682937,2014/03/27,Netherlands,South Africa,Zahur Ahmed Chowdhury Stadium,2,50,29
682937,2014/03/27,Netherlands,South Africa,Zahur Ahmed Chowdhury Stadium,2,100,65
682939,2014/03/27,Sri Lanka,England,Zahur Ahmed Chowdhury Stadium,1,50,44
682939,2014/03/27,Sri Lanka,England,Zahur Ahmed Chowdhury Stadium,1,100,78
682939,2014/03/27,Sri Lanka,England,Zahur Ahmed Chowdhury Stadium,1,150,100
682939,2014/03/27,England,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,50,45
682939,2014/03/27,England,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,100,76
682939,2014/03/27,England,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,150,95
682941,2014/03/28,Australia,West Indies,Shere Bangla National Stadium,1,50,42
682941,2014/03/28,Australia,West Indies,Shere Bangla National Stadium,1,100,67
682941,2014/03/28,Australia,West Indies,Shere Bangla National Stadium,1,150,103
682941,2014/03/28,West Indies,Australia,Shere Bangla National Stadium,2,50,26
682941,2014/03/28,West Indies,Australia,Shere Bangla National Stadium,2,100,71
682941,2014/03/28,West Indies,Australia,Shere Bangla National Stadium,2,150,109
682943,2014/03/28,Bangladesh,India,Shere Bangla National Stadium,1,50,51
682943,2014/03/28,Bangladesh,India,Shere Bangla National Stadium,1,100,97
682943,2014/03/28,India,Bangladesh,Shere Bangla National Stadium,2,50,42
682943,2014/03/28,India,Bangladesh,Shere Bangla National Stadium,2,100,80
682945,2014/03/29,Netherlands,New Zealand,Zahur Ahmed Chowdhury Stadium,1,50,54
682945,2014/03/29,Netherlands,New Zealand,Zahur Ahmed Chowdhury Stadium,1,100,87
682945,2014/03/29,Netherlands,New Zealand,Zahur Ahmed Chowdhury Stadium,1,150,118
682945,2014/03/29,New Zealand,Netherlands,Zahur Ahmed Chowdhury Stadium,2,50,44
682945,2014/03/29,New Zealand,Netherlands,Zahur Ahmed Chowdhury Stadium,2,100,87
682945,2014/03/29,New Zealand,Netherlands,Zahur Ahmed Chowdhury Stadium,2,150,113
682947,2014/03/29,South Africa,England,Zahur Ahmed Chowdhury Stadium,1,50,35
682947,2014/03/29,South Africa,England,Zahur Ahmed Chowdhury Stadium,1,100,76
682947,2014/03/29,South Africa,England,Zahur Ahmed Chowdhury Stadium,1,150,104
682947,2014/03/29,England,South Africa,Zahur Ahmed Chowdhury Stadium,2,50,34
682947,2014/03/29,England,South Africa,Zahur Ahmed Chowdhury Stadium,2,100,67
682947,2014/03/29,England,South Africa,Zahur Ahmed Chowdhury Stadium,2,150,101
682949,2014/03/30,Pakistan,Bangladesh,Shere Bangla National Stadium,1,50,36
682949,2014/03/30,Pakistan,Bangladesh,Shere Bangla National Stadium,1,100,76
682949,2014/03/30,Pakistan,Bangladesh,Shere Bangla National Stadium,1,150,100
682949,2014/03/30,Bangladesh,Pakistan,Shere Bangla National Stadium,2,50,57
682949,2014/03/30,Bangladesh,Pakistan,Shere Bangla National Stadium,2,100,96
682951,2014/03/30,India,Australia,Shere Bangla National Stadium,1,50,41
682951,2014/03/30,India,Australia,Shere Bangla National Stadium,1,100,89
682951,2014/03/30,India,Australia,Shere Bangla National Stadium,1,150,110
682951,2014/03/30,Australia,India,Shere Bangla National Stadium,2,50,50
682953,2014/03/31,Netherlands,England,Zahur Ahmed Chowdhury Stadium,1,50,39
682953,2014/03/31,Netherlands,England,Zahur Ahmed Chowdhury Stadium,1,100,84
682953,2014/03/31,England,Netherlands,Zahur Ahmed Chowdhury Stadium,2,50,68
682955,2014/03/31,Sri Lanka,New Zealand,Zahur Ahmed Chowdhury Stadium,1,50,51
682955,2014/03/31,Sri Lanka,New Zealand,Zahur Ahmed Chowdhury Stadium,1,100,105
682955,2014/03/31,New Zealand,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,50,77
682957,2014/04/01,Bangladesh,Australia,Shere Bangla National Stadium,1,50,47
682957,2014/04/01,Bangladesh,Australia,Shere Bangla National Stadium,1,100,83
682957,2014/04/01,Bangladesh,Australia,Shere Bangla National Stadium,1,150,118
682957,2014/04/01,Australia,Bangladesh,Shere Bangla National Stadium,2,50,35
682957,2014/04/01,Australia,Bangladesh,Shere Bangla National Stadium,2,100,70
682957,2014/04/01,Australia,Bangladesh,Shere Bangla National Stadium,2,150,104
682959,2014/04/01,West Indies,Pakistan,Shere Bangla National Stadium,1,50,47
682959,2014/04/01,West Indies,Pakistan,Shere Bangla National Stadium,1,100,99
682959,2014/04/01,West Indies,Pakistan,Shere Bangla National Stadium,1,150,114
682959,2014/04/01,Pakistan,West Indies,Shere Bangla National Stadium,2,50,75
682961,2014/04/03,Sri Lanka,West Indies,Shere Bangla National Stadium,1,50,42
682961,2014/04/03,Sri Lanka,West Indies,Shere Bangla National Stadium,1,100,88
682961,2014/04/03,Sri Lanka,West Indies,Shere Bangla National Stadium,1,150,117
682961,2014/04/03,West Indies,Sri Lanka,Shere Bangla National Stadium,2,50,58
682963,2014/04/04,South Africa,India,Shere Bangla National Stadium,1,50,44
682963,2014/04/04,South Africa,India,Shere Bangla National Stadium,1,100,75
682963,2014/04/04,South Africa,India,Shere Bangla National Stadium,1,150,111
682963,2014/04/04,India,South Africa,Shere Bangla National Stadium,2,50,30
682963,2014/04/04,India,South Africa,Shere Bangla National Stadium,2,100,75
682963,2014/04/04,India,South Africa,Shere Bangla National Stadium,2,150,101
682965,2014/04/06,India,Sri Lanka,Shere Bangla National Stadium,1,50,54
682965,2014/04/06,India,Sri Lanka,Shere Bangla National Stadium,1,100,91
682965,2014/04/06,Sri Lanka,India,Shere Bangla National Stadium,2,50,49
682965,2014/04/06,Sri Lanka,India,Shere Bangla National Stadium,2,100,92
685727,2013/11/20,South Africa,Pakistan,New Wanderers Stadium,1,50,29
685727,2013/11/20,South Africa,Pakistan,New Wanderers Stadium,1,100,80
685727,2013/11/20,South Africa,Pakistan,New Wanderers Stadium,1,150,120
685727,2013/11/20,Pakistan,South Africa,New Wanderers Stadium,2,50,43
685729,2013/11/22,Pakistan,South Africa,Newlands,1,50,52
685729,2013/11/22,Pakistan,South Africa,Newlands,1,100,79
685729,2013/11/22,Pakistan,South Africa,Newlands,1,150,100
685729,2013/11/22,South Africa,Pakistan,Newlands,2,50,33
685729,2013/11/22,South Africa,Pakistan,Newlands,2,100,79
685729,2013/11/22,South Africa,Pakistan,Newlands,2,150,111
690351,2014/02/12,Sri Lanka,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,50,28
690351,2014/02/12,Sri Lanka,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,100,70
690351,2014/02/12,Sri Lanka,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,150,111
690351,2014/02/12,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,50,36
690351,2014/02/12,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,100,74
690351,2014/02/12,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,2,150,112
690353,2014/02/14,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,1,50,49
690353,2014/02/14,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,1,100,102
690353,2014/02/14,Sri Lanka,Bangladesh,Zahur Ahmed Chowdhury Stadium,2,50,64
690353,2014/02/14,Sri Lanka,Bangladesh,Zahur Ahmed Chowdhury Stadium,2,100,104
702141,2014/02/19,West Indies,Ireland,"Sabina Park, Kingston",1,50,52
702141,2014/02/19,West Indies,Ireland,"Sabina Park, Kingston",1,100,108
702141,2014/02/19,Ireland,West Indies,"Sabina Park, Kingston",2,50,56
702141,2014/02/19,Ireland,West Indies,"Sabina Park, Kingston",2,100,101
702143,2014/02/21,West Indies,Ireland,"Sabina Park, Kingston",1,50,65
702143,2014/02/21,Ireland,West Indies,"Sabina Park, Kingston",2,50,78
722335,2015/01/09,South Africa,West Indies,Newlands,1,50,48
722335,2015/01/09,South Africa,West Indies,Newlands,1,100,78
722335,2015/01/09,South Africa,West Indies,Newlands,1,150,111
722335,2015/01/09,West Indies,South Africa,Newlands,2,50,26
722335,2015/01/09,West Indies,South Africa,Newlands,2,100,59
722335,2015/01/09,West Indies,South Africa,Newlands,2,150,96
722337,2015/01/11,South Africa,West Indies,New Wanderers Stadium,1,50,31
722337,2015/01/11,South Africa,West Indies,New Wanderers Stadium,1,100,54
722337,2015/01/11,South Africa,West Indies,New Wanderers Stadium,1,150,78
722337,2015/01/11,South Africa,West Indies,New Wanderers Stadium,1,200,98
722337,2015/01/11,West Indies,South Africa,New Wanderers Stadium,2,50,24
722337,2015/01/11,West Indies,South Africa,New Wanderers Stadium,2,100,45
722337,2015/01/11,West Indies,South Africa,New Wanderers Stadium,2,150,67
722337,2015/01/11,West Indies,South Africa,New Wanderers Stadium,2,200,102
727917,2014/10/05,Pakistan,Australia,Dubai International Cricket Stadium,1,50,67
727917,2014/10/05,Australia,Pakistan,Dubai International Cricket Stadium,2,50,49
730283,2014/07/05,West Indies,New Zealand,"Windsor Park, Roseau",1,50,49
730283,2014/07/05,West Indies,New Zealand,"Windsor Park, Roseau",1,100,79
730283,2014/07/05,New Zealand,West Indies,"Windsor Park, Roseau",2,50,45
730283,2014/07/05,New Zealand,West Indies,"Windsor Park, Roseau",2,100,80
730285,2014/07/06,West Indies,New Zealand,"Windsor Park, Roseau",1,50,45
730285,2014/07/06,West Indies,New Zealand,"Windsor Park, Roseau",1,100,84
730285,2014/07/06,West Indies,New Zealand,"Windsor Park, Roseau",1,150,113
730285,2014/07/06,New Zealand,West Indies,"Windsor Park, Roseau",2,50,45
730285,2014/07/06,New Zealand,West Indies,"Windsor Park, Roseau",2,100,91
736063,2015/01/14,South Africa,West Indies,Kingsmead,1,50,30
736063,2015/01/14,South Africa,West Indies,Kingsmead,1,100,67
736063,2015/01/14,South Africa,West Indies,Kingsmead,1,150,102
736063,2015/01/14,West Indies,South Africa,Kingsmead,2,50,32
736063,2015/01/14,West Indies,South Africa,Kingsmead,2,100,82
742617,2014/12/04,New Zealand,Pakistan,Dubai International Cricket Stadium,1,50,50
742617,2014/12/04,New Zealand,Pakistan,Dubai International Cricket Stadium,1,100,84
742617,2014/12/04,Pakistan,New Zealand,Dubai International Cricket Stadium,2,50,46
742617,2014/12/04,Pakistan,New Zealand,Dubai International Cricket Stadium,2,100,90
743953,2015/06/23,England,New Zealand,Old Trafford,1,50,32
743953,2015/06/23,England,New Zealand,Old Trafford,1,100,69
743953,2015/06/23,England,New Zealand,Old Trafford,1,150,100
743953,2015/06/23,New Zealand,England,Old Trafford,2,50,25
743953,2015/06/23,New Zealand,England,Old Trafford,2,100,57
743975,2015/08/31,England,Australia,Sophia Gardens,1,50,51
743975,2015/08/31,England,Australia,Sophia Gardens,1,100,80
743975,2015/08/31,England,Australia,Sophia Gardens,1,150,96
743975,2015/08/31,Australia,England,Sophia Gardens,2,50,38
743975,2015/08/31,Australia,England,Sophia Gardens,2,100,67
743975,2015/08/31,Australia,England,Sophia Gardens,2,150,99
754039,2014/12/05,New Zealand,Pakistan,Dubai International Cricket Stadium,1,50,43
754039,2014/12/05,New Zealand,Pakistan,Dubai International Cricket Stadium,1,100,92
754039,2014/12/05,Pakistan,New Zealand,Dubai International Cricket Stadium,2,50,53
754039,2014/12/05,Pakistan,New Zealand,Dubai International Cricket Stadium,2,100,98
754717,2014/11/05,Australia,South Africa,Adelaide Oval,1,50,47
754717,2014/11/05,Australia,South Africa,Adelaide Oval,1,100,86
754717,2014/11/05,South Africa,Australia,Adelaide Oval,2,50,36
754717,2014/11/05,South Africa,Australia,Adelaide Oval,2,100,69
754719,2014/11/07,South Africa,Australia,Melbourne Cricket Ground,1,50,57
754719,2014/11/07,South Africa,Australia,Melbourne Cricket Ground,1,100,119
754719,2014/11/07,Australia,South Africa,Melbourne Cricket Ground,2,50,33
754719,2014/11/07,Australia,South Africa,Melbourne Cricket Ground,2,100,72
754721,2014/11/09,South Africa,Australia,Stadium Australia,1,50,34
754721,2014/11/09,South Africa,Australia,Stadium Australia,1,100,77
754721,2014/11/09,Australia,South Africa,Stadium Australia,2,50,39
754721,2014/11/09,Australia,South Africa,Stadium Australia,2,100,76
800479,2016/02/19,England,South Africa,Newlands,1,50,36
800479,2016/02/19,England,South Africa,Newlands,1,100,93
800479,2016/02/19,South Africa,England,Newlands,2,50,48
800479,2016/02/19,South Africa,England,Newlands,2,100,98
800481,2016/02/21,England,South Africa,New Wanderers Stadium,1,50,40
800481,2016/02/21,England,South Africa,New Wanderers Stadium,1,100,76
800481,2016/02/21,England,South Africa,New Wanderers Stadium,1,150,96
800481,2016/02/21,South Africa,England,New Wanderers Stadium,2,50,24
800481,2016/02/21,South Africa,England,New Wanderers Stadium,2,100,41
800481,2016/02/21,South Africa,England,New Wanderers Stadium,2,150,77
802327,2014/11/24,Nepal,Hong Kong,P Sara Oval,1,50,105
802327,2014/11/24,Hong Kong,Nepal,P Sara Oval,2,50,96
817203,2015/07/05,South Africa,Bangladesh,Shere Bangla National Stadium,1,50,44
817203,2015/07/05,South Africa,Bangladesh,Shere Bangla National Stadium,1,100,88
817203,2015/07/05,Bangladesh,South Africa,Shere Bangla National Stadium,2,50,45
817205,2015/07/07,South Africa,Bangladesh,Shere Bangla National Stadium,1,50,36
817205,2015/07/07,South Africa,Bangladesh,Shere Bangla National Stadium,1,100,67
817205,2015/07/07,South Africa,Bangladesh,Shere Bangla National Stadium,1,150,113
817205,2015/07/07,Bangladesh,South Africa,Shere Bangla National Stadium,2,50,36
817205,2015/07/07,Bangladesh,South Africa,Shere Bangla National Stadium,2,100,85
848839,2015/08/14,New Zealand,South Africa,Kingsmead,1,50,33
848839,2015/08/14,New Zealand,South Africa,Kingsmead,1,100,72
848839,2015/08/14,New Zealand,South Africa,Kingsmead,1,150,119
848839,2015/08/14,South Africa,New Zealand,Kingsmead,2,50,42
848839,2015/08/14,South Africa,New Zealand,Kingsmead,2,100,78
848839,2015/08/14,South Africa,New Zealand,Kingsmead,2,150,107
848841,2015/08/16,New Zealand,South Africa,SuperSport Park,1,50,32
848841,2015/08/16,New Zealand,South Africa,SuperSport Park,1,100,66
848841,2015/08/16,New Zealand,South Africa,SuperSport Park,1,150,103
848841,2015/08/16,South Africa,New Zealand,SuperSport Park,2,50,43
848841,2015/08/16,South Africa,New Zealand,SuperSport Park,2,100,79
858491,2015/04/24,Pakistan,Bangladesh,Shere Bangla National Stadium,1,50,53
858491,2015/04/24,Pakistan,Bangladesh,Shere Bangla National Stadium,1,100,89
858491,2015/04/24,Bangladesh,Pakistan,Shere Bangla National Stadium,2,50,39
858491,2015/04/24,Bangladesh,Pakistan,Shere Bangla National Stadium,2,100,73
860279,2015/07/30,Pakistan,Sri Lanka,R Premadasa Stadium,1,50,43
860279,2015/07/30,Pakistan,Sri Lanka,R Premadasa Stadium,1,100,82
860279,2015/07/30,Pakistan,Sri Lanka,R Premadasa Stadium,1,150,104
860279,2015/07/30,Sri Lanka,Pakistan,R Premadasa Stadium,2,50,51
860279,2015/07/30,Sri Lanka,Pakistan,R Premadasa Stadium,2,100,85
860281,2015/08/01,Sri Lanka,Pakistan,R Premadasa Stadium,1,50,38
860281,2015/08/01,Sri Lanka,Pakistan,R Premadasa Stadium,1,100,82
860281,2015/08/01,Sri Lanka,Pakistan,R Premadasa Stadium,1,150,111
860281,2015/08/01,Pakistan,Sri Lanka,R Premadasa Stadium,2,50,56
860281,2015/08/01,Pakistan,Sri Lanka,R Premadasa Stadium,2,100,80
860281,2015/08/01,Pakistan,Sri Lanka,R Premadasa Stadium,2,150,106
868723,2015/05/22,Zimbabwe,Pakistan,Gaddafi Stadium,1,50,35
868723,2015/05/22,Zimbabwe,Pakistan,Gaddafi Stadium,1,100,75
868723,2015/05/22,Zimbabwe,Pakistan,Gaddafi Stadium,1,150,105
868723,2015/05/22,Pakistan,Zimbabwe,Gaddafi Stadium,2,50,26
868723,2015/05/22,Pakistan,Zimbabwe,Gaddafi Stadium,2,100,56
868723,2015/05/22,Pakistan,Zimbabwe,Gaddafi Stadium,2,150,92
868725,2015/05/24,Zimbabwe,Pakistan,Gaddafi Stadium,1,50,36
868725,2015/05/24,Zimbabwe,Pakistan,Gaddafi Stadium,1,100,72
868725,2015/05/24,Zimbabwe,Pakistan,Gaddafi Stadium,1,150,104
868725,2015/05/24,Pakistan,Zimbabwe,Gaddafi Stadium,2,50,37
868725,2015/05/24,Pakistan,Zimbabwe,Gaddafi Stadium,2,100,69
868725,2015/05/24,Pakistan,Zimbabwe,Gaddafi Stadium,2,150,100
875457,2015/07/09,United Arab Emirates,Scotland,"Grange Cricket Club Ground, Raeburn Place",1,50,41
875457,2015/07/09,United Arab Emirates,Scotland,"Grange Cricket Club Ground, Raeburn Place",1,100,96
875457,2015/07/09,Scotland,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",2,50,27
875457,2015/07/09,Scotland,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",2,100,53
875471,2015/07/11,Netherlands,Scotland,"Grange Cricket Club Ground, Raeburn Place",1,50,38
875471,2015/07/11,Netherlands,Scotland,"Grange Cricket Club Ground, Raeburn Place",1,100,64
875471,2015/07/11,Netherlands,Scotland,"Grange Cricket Club Ground, Raeburn Place",1,150,100
875471,2015/07/11,Scotland,Netherlands,"Grange Cricket Club Ground, Raeburn Place",2,50,38
875471,2015/07/11,Scotland,Netherlands,"Grange Cricket Club Ground, Raeburn Place",2,100,82
875471,2015/07/11,Scotland,Netherlands,"Grange Cricket Club Ground, Raeburn Place",2,150,112
875481,2015/07/12,United Arab Emirates,Netherlands,"Grange Cricket Club Ground, Raeburn Place",1,50,44
875481,2015/07/12,United Arab Emirates,Netherlands,"Grange Cricket Club Ground, Raeburn Place",1,100,104
875481,2015/07/12,Netherlands,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",2,50,57
875481,2015/07/12,Netherlands,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",2,100,95
875491,2015/07/13,Nepal,Ireland,"Civil Service Cricket Club, Stormont",1,50,68
875491,2015/07/13,Ireland,Nepal,"Civil Service Cricket Club, Stormont",2,50,45
875501,2015/07/15,Ireland,Papua New Guinea,"Civil Service Cricket Club, Stormont",1,50,65
875501,2015/07/15,Ireland,Papua New Guinea,"Civil Service Cricket Club, Stormont",1,100,106
875501,2015/07/15,Papua New Guinea,Ireland,"Civil Service Cricket Club, Stormont",2,50,45
875501,2015/07/15,Papua New Guinea,Ireland,"Civil Service Cricket Club, Stormont",2,100,107
875507,2015/07/15,Nepal,Hong Kong,"Civil Service Cricket Club, Stormont",1,50,81
875507,2015/07/15,Nepal,Hong Kong,"Civil Service Cricket Club, Stormont",1,100,114
875507,2015/07/15,Hong Kong,Nepal,"Civil Service Cricket Club, Stormont",2,50,48
875507,2015/07/15,Hong Kong,Nepal,"Civil Service Cricket Club, Stormont",2,100,109
875513,2015/07/17,Nepal,Papua New Guinea,"The Village, Malahide",1,50,47
875513,2015/07/17,Papua New Guinea,Nepal,"The Village, Malahide",2,50,39
875521,2015/07/17,Hong Kong,Ireland,"The Village, Malahide",1,50,55
875521,2015/07/17,Hong Kong,Ireland,"The Village, Malahide",1,100,102
875521,2015/07/17,Ireland,Hong Kong,"The Village, Malahide",2,50,45
875521,2015/07/17,Ireland,Hong Kong,"The Village, Malahide",2,100,102
875549,2015/07/25,Hong Kong,Scotland,"The Village, Malahide",1,50,46
875549,2015/07/25,Hong Kong,Scotland,"The Village, Malahide",1,100,107
875549,2015/07/25,Scotland,Hong Kong,"The Village, Malahide",2,50,30
875549,2015/07/25,Scotland,Hong Kong,"The Village, Malahide",2,100,64
875553,2015/07/25,Ireland,Netherlands,"The Village, Malahide",1,50,49
875553,2015/07/25,Ireland,Netherlands,"The Village, Malahide",1,100,95
875553,2015/07/25,Netherlands,Ireland,"The Village, Malahide",2,50,50
875553,2015/07/25,Netherlands,Ireland,"The Village, Malahide",2,100,98
883343,2015/07/01,Netherlands,Nepal,VRA Ground,1,50,42
883343,2015/07/01,Netherlands,Nepal,VRA Ground,1,100,86
883343,2015/07/01,Netherlands,Nepal,VRA Ground,1,150,108
883343,2015/07/01,Nepal,Netherlands,VRA Ground,2,50,74
883345,2015/07/02,Netherlands,Nepal,Hazelaarweg,1,50,46
883345,2015/07/02,Netherlands,Nepal,Hazelaarweg,1,100,84
883345,2015/07/02,Nepal,Netherlands,Hazelaarweg,2,50,57
883345,2015/07/02,Nepal,Netherlands,Hazelaarweg,2,100,99
884347,2016/03/04,Australia,South Africa,Kingsmead,1,50,28
884347,2016/03/04,Australia,South Africa,Kingsmead,1,100,76
884347,2016/03/04,Australia,South Africa,Kingsmead,1,150,112
884347,2016/03/04,South Africa,Australia,Kingsmead,2,50,43
884347,2016/03/04,South Africa,Australia,Kingsmead,2,100,82
884347,2016/03/04,South Africa,Australia,Kingsmead,2,150,112
884349,2016/03/06,South Africa,Australia,New Wanderers Stadium,1,50,32
884349,2016/03/06,South Africa,Australia,New Wanderers Stadium,1,100,65
884349,2016/03/06,South Africa,Australia,New Wanderers Stadium,1,150,98
884349,2016/03/06,South Africa,Australia,New Wanderers Stadium,1,200,120
884349,2016/03/06,Australia,South Africa,New Wanderers Stadium,2,50,44
884349,2016/03/06,Australia,South Africa,New Wanderers Stadium,2,100,70
884349,2016/03/06,Australia,South Africa,New Wanderers Stadium,2,150,90
884349,2016/03/06,Australia,South Africa,New Wanderers Stadium,2,200,117
884351,2016/03/09,South Africa,Australia,Newlands,1,50,26
884351,2016/03/09,South Africa,Australia,Newlands,1,100,71
884351,2016/03/09,South Africa,Australia,Newlands,1,150,106
884351,2016/03/09,Australia,South Africa,Newlands,2,50,36
884351,2016/03/09,Australia,South Africa,Newlands,2,100,68
884351,2016/03/09,Australia,South Africa,Newlands,2,150,99
885969,2015/07/17,India,Zimbabwe,Harare Sports Club,1,50,32
885969,2015/07/17,India,Zimbabwe,Harare Sports Club,1,100,74
885969,2015/07/17,India,Zimbabwe,Harare Sports Club,1,150,104
885969,2015/07/17,Zimbabwe,India,Harare Sports Club,2,50,42
885969,2015/07/17,Zimbabwe,India,Harare Sports Club,2,100,109
885971,2015/07/19,Zimbabwe,India,Harare Sports Club,1,50,37
885971,2015/07/19,Zimbabwe,India,Harare Sports Club,1,100,83
885971,2015/07/19,India,Zimbabwe,Harare Sports Club,2,50,33
885971,2015/07/19,India,Zimbabwe,Harare Sports Club,2,100,83
889463,2015/06/20,Ireland,Scotland,"Bready Cricket Club, Magheramason",1,50,47
889463,2015/06/20,Ireland,Scotland,"Bready Cricket Club, Magheramason",1,100,73
889463,2015/06/20,Ireland,Scotland,"Bready Cricket Club, Magheramason",1,150,109
889463,2015/06/20,Scotland,Ireland,"Bready Cricket Club, Magheramason",2,50,33
